,sentence_id,words,labels,ner_tags
1165,373,001837511166,O,0
1166,374,tak,O,0
1167,374,invoice,O,0
1168,349,involee,O,0
1169,349,no,O,0
1170,349,cs,O,0
1171,349,47832,O,0
1172,350,date,O,0
1173,350,22122017,B-TIM,5
1174,350,1403,O,0
1175,351,cashler,O,0
1176,351,cashier,O,0
1177,352,rm,O,0
1178,352,code,O,0
1179,353,24nimw7y,O,0
1180,353,mone,O,0
1181,353,tape,O,0
1182,354,100,O,0
1183,354,sr,O,0
1184,355,subtoiat,O,0
1185,355,7590,O,0
1186,356,totalexclofgst,O,0
1187,356,4500,O,0
1188,357,tota,O,0
1189,357,incl,O,0
1190,357,of,O,0
1191,357,gst,O,0
1192,357,1590,B-TOT,7
1193,358,totalamtrounded,O,0
1194,358,4590,O,0
1195,360,payment,O,0
1196,360,5000,O,0
1197,361,change,O,0
1198,361,due,O,0
1199,361,3470,O,0
1200,362,total,O,0
1201,362,tema,O,0
1202,362,4,O,0
1203,363,gs,O,0
1204,363,ummary,O,0
1205,363,amounirm,O,0
1206,363,tax,O,0
1207,363,rn,O,0
1208,364,sr,O,0
1209,364,a,O,0
1210,364,1800,O,0
1211,364,a90,O,0
1212,365,sissneees,O,0
1213,365,tela,O,0
1214,365,yu,O,0
1215,365,taeesnees,O,0
1216,366,ary,O,0
1217,366,goods,O,0
1218,366,return,O,0
1219,366,please,O,0
1220,366,00,O,0
1221,366,within,O,0
1222,367,cays,O,0
1223,367,with,O,0
1224,367,original,O,0
1225,367,receipt,O,0
1226,367,ta,O,0
1227,375,restoran,B-ORG,1
1228,375,hassanbistro,I-ORG,2
1229,386,no211,I-ADD,4
1230,386,jalan,I-ADD,4
1231,386,fita,O,0
1232,386,prima,B-ADD,3
1233,386,q,I-ADD,4
1234,397,u,I-ADD,4
1235,397,130,O,0
1236,397,seti,O,0
1237,397,al,O,0
1238,397,am,O,0
1239,397,40170,B-ADD,3
1240,399,shaw,O,0
1241,400,selaanbor,O,0
1242,401,rarkkamaaaraaekeane,O,0
1243,401,vx,O,0
1244,401,xakkckake,O,0
1245,402,tax,O,0
1246,402,invoice,O,0
1247,403,hxklakakekaaa,O,0
1248,403,kaa,O,0
1249,403,aa,O,0
1250,403,lakakaakaara,O,0
1251,403,kara,O,0
1252,403,kkakekxe,O,0
1253,404,terminal,O,0
1254,404,cl,O,0
1255,376,cashier,O,0
1256,376,hassan,O,0
1257,377,bill,O,0
1258,377,no,O,0
1259,377,10170778,O,0
1260,378,date,O,0
1261,378,12282017,B-TIM,5
1262,378,101732,O,0
1263,378,pm,O,0
1264,379,token,O,0
1265,379,ct,O,0
1266,380,table,O,0
1267,380,ct,O,0
1268,381,pru,O,0
1269,381,bt,O,0
1270,381,qty,O,0
1271,381,uprice,O,0
1272,381,gst,O,0
1273,381,total,O,0
1274,382,hakanan,O,0
1275,382,oho,O,0
1276,382,ios,O,0
1277,382,nu,O,0
1278,382,capac,O,0
1279,383,1,O,0
1280,383,1800,O,0
1281,383,q,B-ADD,3
1282,383,1500,I-TOT,6
1283,383,zp,O,0
1284,384,ores,O,0
1285,384,2,O,0
1286,384,00,O,0
1287,384,oo,O,0
1288,384,see,O,0
1289,385,tota,O,0
1290,385,qty,O,0
1291,385,100,O,0
1292,387,sr,O,0
1293,387,sub,O,0
1294,387,total,O,0
1295,387,ie,O,0
1296,387,sees,O,0
1297,387,a,O,0
1298,387,ee,O,0
1299,388,discount,O,0
1300,388,a,O,0
1301,388,na,O,0
1302,389,total,O,0
1303,389,excl6,O,0
1304,389,6s,O,0
1305,389,ry,O,0
1306,389,eves,O,0
1307,390,gst,O,0
1308,390,6,O,0
1309,390,fy,O,0
1310,390,ss,O,0
1311,391,total,O,0
1312,391,incl6,O,0
1313,391,gst,O,0
1314,391,rx,O,0
1315,391,ea,O,0
1316,392,rounding,O,0
1317,392,rh,O,0
1318,392,ne,O,0
1319,393,cash,O,0
1320,393,2,O,0
1321,393,pe,O,0
1322,393,ae,O,0
1323,394,change,O,0
1324,394,nf,O,0
1325,394,ne,O,0
1326,395,eer,O,0
1327,395,ne,O,0
1328,395,s,O,0
1329,395,0,O,0
1330,396,thank,O,0
1331,396,youcome,O,0
1332,396,again,O,0
1333,398,20171228,O,0
1334,398,2217pm,O,0
1335,405,a,O,0
1336,405,mart,B-ORG,1
1337,416,po2641951,O,0
1338,427,no23,B-ADD,3
1339,427,batu,I-ADD,4
1340,427,10,I-ADD,4
1341,427,taman,I-ADD,4
1342,427,se,O,0
1343,427,a,O,0
1344,438,jalan,B-ADD,3
1345,438,kapar,I-ADD,4
1346,438,42200,I-ADD,4
1347,438,klang,I-ADD,4
1348,438,s,O,0
1349,449,ntosa,O,0
1350,451,angor,O,0
1351,452,gst,O,0
1352,452,id,O,0
1353,452,001609584640,O,0
1354,453,ee,O,0
1355,454,ak,O,0
1356,454,invoice,O,0
1357,454,poi2201,O,0
1358,406,dozno,O,0
1359,406,gs02070163,O,0
1360,406,ve,O,0
1361,406,000600,O,0
1362,407,cashier,O,0
1363,407,eira,O,0
1364,407,ee,O,0
1365,408,salesperson,O,0
1366,408,eira,O,0
1367,408,rel,O,0
1368,408,ee,O,0
1369,409,ne,O,0
1370,409,em,O,0
1371,409,es,O,0
1372,409,ae,O,0
1373,409,ea,O,0
1374,409,oe,O,0
1375,409,mens,O,0
1376,409,gst,O,0
1377,410,gst,O,0
1378,410,a,O,0
1379,410,tar,O,0
1380,411,kem,O,0
1381,411,oly,O,0
1382,411,sprice,O,0
1383,411,sprlce,O,0
1384,411,al,O,0
1385,412,955664132002,O,0
1386,412,17,O,0
1387,412,085,O,0
1388,412,090,O,0
1389,413,delicia,O,0
1390,413,chocolate,O,0
1391,413,50g,O,0
1392,413,pr,O,0
1393,414,956823111004,O,0
1394,414,4,O,0
1395,414,365,O,0
1396,415,gardenia,O,0
1397,415,original,O,0
1398,415,classic,O,0
1399,415,jumbo,O,0
1400,415,600g,O,0
1401,417,9556127101331,O,0
1402,417,1,O,0
1403,417,141,O,0
1404,417,sr,O,0
1405,418,hu,O,0
1406,418,4s,O,0
1407,418,lime,O,0
1408,418,50g,O,0
1409,419,885019932072,O,0
1410,419,4,O,0
1411,419,142,O,0
1412,419,161,O,0
1413,419,151,O,0
1414,419,sr,O,0
1415,420,ogremon,O,0
1416,420,catcat,O,0
1417,420,joy,O,0
1418,420,15g,O,0
1419,421,385019932072,O,0
1420,421,4,O,0
1421,421,142,O,0
1422,421,sr,O,0
1423,422,doremon,O,0
1424,422,catcat,O,0
1425,422,joy,O,0
1426,422,15g,O,0
1427,423,888800218851,O,0
1428,423,4,O,0
1429,423,230,O,0
1430,423,sr,O,0
1431,424,minute,O,0
1432,424,maid,O,0
1433,424,pulpy,O,0
1434,424,oren,O,0
1435,424,350ml,O,0
1436,425,san,O,0
1437,425,se,O,0
1438,425,1,O,0
1439,425,230,O,0
1440,425,sr,O,0
1441,426,unute,O,0
1442,426,toren,O,0
1443,426,350ml,O,0
1444,428,by,O,0
1445,428,sr,O,0
1446,429,om,O,0
1447,429,drink,O,0
1448,429,sgoml,O,0
1449,430,95595703121,O,0
1450,430,274,O,0
1451,430,sr,O,0
1452,431,100,O,0
1453,431,fiuts,O,0
1454,431,1,O,0
1455,431,6,O,0
1456,432,total,O,0
1457,432,ly,O,0
1458,432,28a,O,0
1459,432,cee,O,0
1460,433,total,O,0
1461,433,sales,O,0
1462,433,excluding,O,0
1463,433,gst,O,0
1464,433,3103,O,0
1465,434,discount,O,0
1466,434,000,O,0
1467,435,totalgst,O,0
1468,435,165,O,0
1469,436,rounding,O,0
1470,436,002,O,0
1471,437,tatal,O,0
1472,437,sales,O,0
1473,437,inclusive,O,0
1474,437,oofgst,O,0
1475,437,3270,B-TOT,7
1476,439,cash,O,0
1477,439,4000,O,0
1478,440,change,O,0
1479,440,730,O,0
1480,441,gst,O,0
1481,441,summary,O,0
1482,442,tax,O,0
1483,442,cade,O,0
1484,442,amt,O,0
1485,442,rm,O,0
1486,443,g,O,0
1487,443,amery,O,0
1488,443,tax,O,0
1489,443,yy,O,0
1490,444,sr,O,0
1491,444,an,O,0
1492,445,zrl,O,0
1493,445,0,O,0
1494,445,ben,O,0
1495,445,165,O,0
1496,446,oo,O,0
1497,446,e303,O,0
1498,446,009,O,0
1499,447,cho,O,0
1500,447,a,O,0
1501,447,eee,O,0
1502,448,goods,O,0
1503,448,sold,O,0
1504,448,are,O,0
1505,448,not,O,0
1506,448,returnable,O,0
1507,448,thank,O,0
1508,450,you,O,0
1509,455,home,B-ORG,1
1510,455,master,I-ORG,2
1511,455,hardware,I-ORG,2
1512,466,electrical,I-ORG,2
1513,475,nq113g,O,0
1514,475,1156,O,0
1515,475,jalan,B-ADD,3
1516,475,gembilang,I-ADD,4
1517,476,u138g,O,0
1518,477,40770,O,0
1519,478,selangor,B-ADD,3
1520,479,company,O,0
1521,479,reg,O,0
1522,479,mo,O,0
1523,479,sa03711951f,O,0
1524,480,gst,O,0
1525,480,reg,O,0
1526,480,no,O,0
1527,480,001837511166,O,0
1528,481,tak,O,0
1529,481,invoice,O,0
1530,456,involee,O,0
1531,456,no,O,0
1532,456,cs,O,0
1533,456,47832,O,0
1534,457,date,O,0
1535,457,22122017,B-TIM,5
1536,457,1403,O,0
1537,458,cashler,O,0
1538,458,cashier,O,0
1539,459,rm,O,0
1540,459,code,O,0
1541,460,24nimw7y,O,0
1542,460,mone,O,0
1543,460,tape,O,0
1544,461,100,O,0
1545,461,sr,O,0
1546,462,subtoiat,O,0
1547,462,7590,O,0
1548,463,totalexclofgst,O,0
1549,463,4500,O,0
1550,464,tota,O,0
1551,464,incl,O,0
1552,464,of,O,0
1553,464,gst,O,0
1554,464,1590,B-TOT,7
1555,465,totalamtrounded,O,0
1556,465,4590,O,0
1557,467,payment,O,0
1558,467,5000,O,0
1559,468,change,O,0
1560,468,due,O,0
1561,468,3470,O,0
1562,469,total,O,0
1563,469,tema,O,0
1564,469,4,O,0
1565,470,gs,O,0
1566,470,ummary,O,0
1567,470,amounirm,O,0
1568,470,tax,O,0
1569,470,rn,O,0
1570,471,sr,O,0
1571,471,a,O,0
1572,471,1800,O,0
1573,471,a90,O,0
1574,472,sissneees,O,0
1575,472,tela,O,0
1576,472,yu,O,0
1577,472,taeesnees,O,0
1578,473,ary,O,0
1579,473,goods,O,0
1580,473,return,O,0
1581,473,please,O,0
1582,473,00,O,0
1583,473,within,O,0
1584,474,cays,O,0
1585,474,with,O,0
1586,474,original,O,0
1587,474,receipt,O,0
1588,474,ta,O,0
1589,482,lightroom,B-ORG,1
1590,482,gallery,I-ORG,2
1591,482,sdn,I-ORG,2
1592,482,bhd,I-ORG,2
1593,493,no,I-ADD,4
1594,493,28,I-ADD,4
1595,493,jalan,I-ADD,4
1596,493,astana,I-ADD,4
1597,493,1c,I-ADD,4
1598,504,bandar,I-ADD,4
1599,504,bukit,I-ADD,4
1600,504,raja,I-ADD,4
1601,504,41050,I-ADD,4
1602,515,klang,I-ADD,4
1603,515,selangor,I-ADD,4
1604,515,de,I-ADD,4
1605,515,malaysia,I-ADD,4
1606,516,roc,O,0
1607,516,no,B-ADD,3
1608,516,1072825a,O,0
1609,517,gst,O,0
1610,517,no,B-ADD,3
1611,517,000584089600,O,0
1612,518,tel,O,0
1613,518,fax,O,0
1614,519,tax,O,0
1615,519,invoice,O,0
1616,520,station,O,0
1617,520,cashter,O,0
1618,520,bill,O,0
1619,520,no,B-ADD,3
1620,520,lcs03908,O,0
1621,483,cas,O,0
1622,483,r,O,0
1623,483,angela,O,0
1624,483,cover,O,0
1625,484,bill,O,0
1626,484,date,O,0
1627,484,20122017,B-TIM,5
1628,485,bill,O,0
1629,485,start,O,0
1630,485,20122017,B-TIM,5
1631,485,071035,O,0
1632,485,pm,O,0
1633,486,code,O,0
1634,486,300c0001,O,0
1635,487,name,O,0
1636,487,cash,O,0
1637,488,address,O,0
1638,489,gst,O,0
1639,489,no,B-ADD,3
1640,490,ch50514,O,0
1641,490,sr,O,0
1642,491,t5,O,0
1643,491,joint,O,0
1644,491,2pin,O,0
1645,491,2pcs,O,0
1646,492,1,O,0
1647,492,rm,O,0
1648,492,283,O,0
1649,492,uni,O,0
1650,492,017rm,O,0
1651,492,2,O,0
1652,492,83,O,0
1653,494,yt51874,O,0
1654,494,sr,O,0
1655,495,ye30,O,0
1656,495,bk,O,0
1657,495,7w,O,0
1658,495,ww,O,0
1659,495,led,O,0
1660,495,track,O,0
1661,495,light,O,0
1662,496,2,O,0
1663,496,rm,O,0
1664,496,3302,O,0
1665,496,uni,O,0
1666,496,396rm,O,0
1667,496,66,O,0
1668,496,04,O,0
1669,497,sub,O,0
1670,497,total,O,0
1671,497,rm,O,0
1672,497,68,O,0
1673,497,87,O,0
1674,498,service,O,0
1675,498,charge,O,0
1676,498,rm,O,0
1677,498,0,O,0
1678,498,00,O,0
1679,499,gsttax,O,0
1680,499,6,O,0
1681,499,rm,O,0
1682,499,413,O,0
1683,500,toze,O,0
1684,500,rm,O,0
1685,500,73,O,0
1686,500,00,O,0
1687,501,ca,O,0
1688,501,8,O,0
1689,501,rm,O,0
1690,501,73,O,0
1691,501,00,O,0
1692,502,change,O,0
1693,502,rm,O,0
1694,502,000,O,0
1695,503,ttem,O,0
1696,503,count,O,0
1697,503,2,O,0
1698,505,qty,O,0
1699,505,count,O,0
1700,505,30,O,0
1701,506,closed,O,0
1702,506,bill,O,0
1703,506,20122017,B-TIM,5
1704,506,071051,O,0
1705,506,pm,O,0
1706,507,thank,O,0
1707,507,you,O,0
1708,507,please,O,0
1709,507,come,O,0
1710,507,again,O,0
1711,508,goods,O,0
1712,508,sold,O,0
1713,508,are,O,0
1714,508,not,O,0
1715,508,refundable,O,0
1716,508,returnable,O,0
1717,509,bank,O,0
1718,509,acc,O,0
1719,509,mbb,O,0
1720,509,5128,O,0
1721,509,4851,O,0
1722,509,2118,O,0
1723,510,bank,O,0
1724,510,acc,O,0
1725,510,mbb,O,0
1726,510,5626,O,0
1727,510,4732,O,0
1728,510,1744,O,0
1729,511,bank,O,0
1730,511,acc,O,0
1731,511,ambank,O,0
1732,511,888,O,0
1733,511,100,O,0
1734,511,123,O,0
1735,511,3706,O,0
1736,512,gst,O,0
1737,512,summary,O,0
1738,512,amount,O,0
1739,512,tax,O,0
1740,513,sr,O,0
1741,513,6,O,0
1742,513,68,O,0
1743,513,87,O,0
1744,513,413,O,0
1745,514,zr0sez,O,0
1746,521,hd,O,0
1747,532,lightroom,B-ORG,1
1748,532,gallery,I-ORG,2
1749,532,sdn,I-ORG,2
1750,543,no,I-ADD,4
1751,543,28,I-ADD,4
1752,543,jalan,I-ADD,4
1753,543,astana,I-ADD,4
1754,543,fo,O,0
1755,554,bandar,B-ADD,3
1756,554,bukit,I-ADD,4
1757,554,raja,I-ADD,4
1758,554,41005,O,0
1759,558,klang,B-ADD,3
1760,558,selangor,I-ADD,4
1761,558,de,I-ADD,4
1762,559,ic,O,0
1763,559,no,B-ADD,3
1764,559,305,O,0
1765,560,ast,O,0
1766,560,no,B-ADD,3
1767,560,000584089600,O,0
1768,560,4305,O,0
1769,561,tel,O,0
1770,561,033362,O,0
1771,561,4395,O,0
1772,561,fax033362,O,0
1773,562,credit,O,0
1774,562,note,O,0
1775,522,211,O,0
1776,523,station,O,0
1777,523,cashier,O,0
1778,523,cn,O,0
1779,523,no,B-ADD,3
1780,523,lcnoo21,O,0
1781,524,cashier,O,0
1782,524,angela,O,0
1783,524,cover,O,0
1784,525,bill,O,0
1785,525,date,O,0
1786,525,20112017,B-TIM,5
1787,526,bill,O,0
1788,526,start,O,0
1789,526,20112017,B-TIM,5
1790,526,035507,O,0
1791,526,pm,O,0
1792,527,code,O,0
1793,527,300e0009,O,0
1794,528,name,O,0
1795,528,eswaran,O,0
1796,528,0126369400,O,0
1797,529,address,O,0
1798,530,gst,O,0
1799,530,no,B-ADD,3
1800,531,e,O,0
1801,531,sr,O,0
1802,533,refer,O,0
1803,533,lcs03158,O,0
1804,534,0,O,0
1805,534,unit,O,0
1806,535,yt51775,O,0
1807,535,sr,O,0
1808,536,1059,O,0
1809,536,18w,O,0
1810,536,sq,O,0
1811,536,ww,O,0
1812,536,bk,O,0
1813,536,sur,O,0
1814,536,led,O,0
1815,536,light,O,0
1816,537,1059,O,0
1817,537,square,O,0
1818,537,black,O,0
1819,537,frame,O,0
1820,538,2,O,0
1821,538,rm,O,0
1822,538,1877,O,0
1823,538,uni,O,0
1824,538,225rm,O,0
1825,538,3755,O,0
1826,539,sub,O,0
1827,539,1,O,0
1828,539,a,O,0
1829,539,rm,O,0
1830,539,37,O,0
1831,539,55,O,0
1832,540,service,O,0
1833,540,charge,O,0
1834,540,rm,O,0
1835,540,0,O,0
1836,540,00,O,0
1837,541,gsttax,O,0
1838,541,6,O,0
1839,541,rm,O,0
1840,541,225,O,0
1841,542,total,O,0
1842,542,rm,O,0
1843,542,39,O,0
1844,542,80,O,0
1845,544,cash,O,0
1846,544,rm,O,0
1847,544,39,O,0
1848,544,80,O,0
1849,545,change,O,0
1850,545,rm,O,0
1851,546,item,O,0
1852,546,count,O,0
1853,546,2,O,0
1854,547,qty,O,0
1855,547,nt,O,0
1856,547,20,O,0
1857,548,closwa,O,0
1858,548,bill,O,0
1859,548,20112017,B-TIM,5
1860,548,035556,O,0
1861,548,pm,O,0
1862,549,thank,O,0
1863,549,you,O,0
1864,549,please,O,0
1865,549,come,O,0
1866,549,again,O,0
1867,550,goods,O,0
1868,550,sold,O,0
1869,550,are,O,0
1870,550,not,O,0
1871,550,refundable,O,0
1872,550,retur,O,0
1873,551,bank,O,0
1874,551,acc,O,0
1875,551,mbb,O,0
1876,551,5128,O,0
1877,551,4851,O,0
1878,551,211g,O,0
1879,551,mable,O,0
1880,552,bank,O,0
1881,552,acc,O,0
1882,552,mbb,O,0
1883,552,5626,O,0
1884,552,4732,O,0
1885,552,1744,O,0
1886,553,bank,O,0
1887,553,acc,O,0
1888,553,ambank,O,0
1889,553,888,O,0
1890,553,100,O,0
1891,553,123,O,0
1892,553,3706,O,0
1893,555,gst,O,0
1894,555,summary,O,0
1895,555,amount,O,0
1896,555,tax,O,0
1897,556,sr,O,0
1898,556,6,O,0
1899,556,soon,O,0
1900,557,zr0sez,O,0
1901,557,0,O,0
1902,557,00,O,0
1903,563,lightroom,B-ORG,1
1904,563,gallery,I-ORG,2
1905,563,sdn,I-ORG,2
1906,563,bhd,I-ORG,2
1907,574,no,I-ADD,4
1908,574,28,O,0
1909,574,jalan,O,0
1910,574,astana,B-ADD,3
1911,574,1c,I-ADD,4
1912,585,bandar,I-ADD,4
1913,585,bukit,I-ADD,4
1914,585,raja,I-ADD,4
1915,585,41050,I-ADD,4
1916,596,klang,I-ADD,4
1917,596,selangor,I-ADD,4
1918,596,de,I-ADD,4
1919,596,malaysia,I-ADD,4
1920,597,roc,O,0
1921,597,no,B-ADD,3
1922,597,1072825a,O,0
1923,598,gst,O,0
1924,598,no,B-ADD,3
1925,598,000584089600,O,0
1926,599,tel,O,0
1927,599,fax,O,0
1928,600,tax,O,0
1929,600,invoice,O,0
1930,601,station,O,0
1931,601,cashter,O,0
1932,601,bill,O,0
1933,601,no,B-ADD,3
1934,601,lcs03908,O,0
1935,564,cas,O,0
1936,564,r,O,0
1937,564,angela,O,0
1938,564,cover,O,0
1939,565,bill,O,0
1940,565,date,O,0
1941,565,20122017,B-TIM,5
1942,566,bill,O,0
1943,566,start,O,0
1944,566,20122017,B-TIM,5
1945,566,071035,O,0
1946,566,pm,O,0
1947,567,code,O,0
1948,567,300c0001,O,0
1949,568,name,O,0
1950,568,cash,O,0
1951,569,address,O,0
1952,570,gst,O,0
1953,570,no,B-ADD,3
1954,571,ch50514,O,0
1955,571,sr,O,0
1956,572,t5,O,0
1957,572,joint,O,0
1958,572,2pin,O,0
1959,572,2pcs,O,0
1960,573,1,O,0
1961,573,rm,O,0
1962,573,283,O,0
1963,573,uni,O,0
1964,573,017rm,O,0
1965,573,2,O,0
1966,573,83,O,0
1967,575,yt51874,O,0
1968,575,sr,O,0
1969,576,ye30,O,0
1970,576,bk,O,0
1971,576,7w,O,0
1972,576,ww,O,0
1973,576,led,O,0
1974,576,track,O,0
1975,576,light,O,0
1976,577,2,O,0
1977,577,rm,O,0
1978,577,3302,O,0
1979,577,uni,O,0
1980,577,396rm,O,0
1981,577,66,O,0
1982,577,04,O,0
1983,578,sub,O,0
1984,578,total,O,0
1985,578,rm,O,0
1986,578,68,O,0
1987,578,87,O,0
1988,579,service,O,0
1989,579,charge,O,0
1990,579,rm,O,0
1991,579,0,O,0
1992,579,00,O,0
1993,580,gsttax,O,0
1994,580,6,O,0
1995,580,rm,O,0
1996,580,413,O,0
1997,581,toze,O,0
1998,581,rm,O,0
1999,581,73,O,0
2000,581,00,O,0
2001,582,ca,O,0
2002,582,8,O,0
2003,582,rm,O,0
2004,582,73,O,0
2005,582,00,O,0
2006,583,change,O,0
2007,583,rm,O,0
2008,583,000,O,0
2009,584,ttem,O,0
2010,584,count,O,0
2011,584,2,O,0
2012,586,qty,O,0
2013,586,count,O,0
2014,586,30,O,0
2015,587,closed,O,0
2016,587,bill,O,0
2017,587,20122017,B-TIM,5
2018,587,071051,O,0
2019,587,pm,O,0
2020,588,thank,O,0
2021,588,you,O,0
2022,588,please,O,0
2023,588,come,O,0
2024,588,again,O,0
2025,589,goods,O,0
2026,589,sold,O,0
2027,589,are,O,0
2028,589,not,O,0
2029,589,refundable,O,0
2030,589,returnable,O,0
2031,590,bank,O,0
2032,590,acc,O,0
2033,590,mbb,O,0
2034,590,5128,O,0
2035,590,4851,O,0
2036,590,2118,O,0
2037,591,bank,O,0
2038,591,acc,O,0
2039,591,mbb,O,0
2040,591,5626,O,0
2041,591,4732,O,0
2042,591,1744,O,0
2043,592,bank,O,0
2044,592,acc,O,0
2045,592,ambank,O,0
2046,592,888,O,0
2047,592,100,O,0
2048,592,123,O,0
2049,592,3706,O,0
2050,593,gst,O,0
2051,593,summary,O,0
2052,593,amount,O,0
2053,593,tax,O,0
2054,594,sr,O,0
2055,594,6,O,0
2056,594,68,O,0
2057,594,87,O,0
2058,594,413,O,0
2059,595,zr0sez,O,0
2060,602,3,O,0
2061,602,180048,O,0
2062,613,shell,B-ORG,1
2063,613,isnt,O,0
2064,613,petro,B-ORG,1
2065,613,trading,I-ORG,2
2066,621,conpany,O,0
2067,621,no,O,0
2068,621,002643278a,O,0
2069,622,lot,B-ADD,3
2070,622,2685,I-ADD,4
2071,622,jln,I-ADD,4
2072,622,genting,I-ADD,4
2073,622,klang,I-ADD,4
2074,623,53300,I-ADD,4
2075,623,kl,I-ADD,4
2076,623,site,I-ADD,4
2077,623,1066,I-ADD,4
2078,624,ferent,O,0
2079,624,03,O,0
2080,624,40212008,O,0
2081,625,gst,O,0
2082,625,no,O,0
2083,625,oo10,O,0
2084,625,9010,O,0
2085,625,6344,O,0
2086,626,oa,O,0
2087,626,receipi,O,0
2088,626,ceccce,O,0
2089,627,tavoice,O,0
2090,627,number,O,0
2091,627,60000053668,O,0
2092,603,610,O,0
2093,603,litre,O,0
2094,603,pump,O,0
2095,603,02,O,0
2096,604,vpower,O,0
2097,604,97,O,0
2098,604,rit,O,0
2099,604,8600,B-TOT,7
2100,604,a,O,0
2101,605,2450,O,0
2102,605,rn,O,0
2103,605,litre,O,0
2104,606,total,O,0
2105,606,ri,O,0
2106,606,8600,B-TOT,7
2107,607,visa,O,0
2108,607,rh,O,0
2109,607,8600,B-TOT,7
2110,608,6,O,0
2111,608,00,O,0
2112,608,cst,O,0
2113,608,a,O,0
2114,608,rm,O,0
2115,608,487,O,0
2116,609,total,O,0
2117,609,gross,O,0
2118,609,arm,O,0
2119,609,8600,B-TOT,7
2120,610,shell,I-ORG,2
2121,610,loyalty,O,0
2122,610,card,O,0
2123,611,6018840126306675,O,0
2124,612,points,O,0
2125,612,awarded,O,0
2126,612,35,O,0
2127,614,date,O,0
2128,614,tine,O,0
2129,614,nun,O,0
2130,614,opt,O,0
2131,615,180318,B-TIM,5
2132,615,15,O,0
2133,615,17,O,0
2134,615,06051,O,0
2135,615,02,O,0
2136,616,diesel,O,0
2137,616,petrol,O,0
2138,616,ron,O,0
2139,616,95,O,0
2140,617,given,O,0
2141,617,relief,O,0
2142,617,under,O,0
2143,617,section,O,0
2144,618,86,O,0
2145,618,3,O,0
2146,618,b,O,0
2147,618,gst,O,0
2148,618,act,O,0
2149,618,2014,O,0
2150,619,thank,O,0
2151,619,you,O,0
2152,620,pleasae,O,0
2153,620,come,O,0
2154,620,again,O,0
2155,628,rr,O,0
2156,639,syl,B-ORG,1
2157,639,roasted,I-ORG,2
2158,639,delights,I-ORG,2
2159,639,sdn,I-ORG,2
2160,639,bhd,I-ORG,2
2161,648,122703,O,0
2162,649,75,B-ADD,3
2163,649,jalan,I-ADD,4
2164,649,ss,I-ADD,4
2165,649,2219,I-ADD,4
2166,649,damansara,I-ADD,4
2167,649,jaya,I-ADD,4
2168,649,47400,I-ADD,4
2169,649,pj,I-ADD,4
2170,650,tel,O,0
2171,650,037731,O,0
2172,650,8169,O,0
2173,651,gxt,O,0
2174,651,id,O,0
2175,651,002,O,0
2176,651,046380272,O,0
2177,652,doe,O,0
2178,652,no,O,0
2179,652,50000224,O,0
2180,652,85,O,0
2181,652,table,O,0
2182,652,a10,O,0
2183,653,cashier,O,0
2184,653,user,O,0
2185,653,date,O,0
2186,653,06032018,B-TIM,5
2187,654,salesperson,O,0
2188,654,time,O,0
2189,654,120600,O,0
2190,629,description,O,0
2191,629,qty,O,0
2192,629,price,O,0
2193,629,amount,O,0
2194,630,t02,O,0
2195,630,braised,O,0
2196,630,pork,O,0
2197,630,20,O,0
2198,630,700,O,0
2199,630,1400,O,0
2200,631,ricf,O,0
2201,631,with,O,0
2202,631,peanut,O,0
2203,632,to,O,0
2204,632,s4ewt,O,0
2205,632,pork,O,0
2206,632,10,O,0
2207,632,12,O,0
2208,632,00,O,0
2209,632,1200,O,0
2210,633,small,O,0
2211,634,voz,O,0
2212,634,sour,O,0
2213,634,spicy,O,0
2214,634,10,O,0
2215,635,mustard,O,0
2216,636,b03,O,0
2217,636,jasmine,O,0
2218,636,green,O,0
2219,636,20,O,0
2220,636,230,O,0
2221,636,460,O,0
2222,637,teahot,O,0
2223,638,ros,O,0
2224,638,roast,O,0
2225,638,pork,O,0
2226,638,10,O,0
2227,638,1190,O,0
2228,638,1196,O,0
2229,640,roast,O,0
2230,640,chickenrice,O,0
2231,640,oo,O,0
2232,641,total,O,0
2233,641,qty,O,0
2234,641,7,O,0
2235,641,5142,O,0
2236,642,total,O,0
2237,642,sales,O,0
2238,642,excluding,O,0
2239,642,gst,O,0
2240,642,5142,O,0
2241,643,discount,O,0
2242,643,000,O,0
2243,644,total,O,0
2244,644,gst,O,0
2245,644,308,O,0
2246,645,rounding,O,0
2247,645,000,O,0
2248,646,total,O,0
2249,646,sales,O,0
2250,646,inclusive,O,0
2251,646,of,O,0
2252,646,gst,O,0
2253,647,64,O,0
2254,647,so,O,0
2255,655,001451,O,0
2256,655,cara,O,0
2257,666,no,B-ADD,3
2258,666,53,I-ADD,4
2259,666,jalan,I-ADD,4
2260,666,brgar,O,0
2261,666,45600,B-ADD,3
2262,666,bat,O,0
2263,666,46,O,0
2264,666,weguunr,O,0
2265,677,selangor,B-ADD,3
2266,677,darul,I-ADD,4
2267,677,ehsan,I-ADD,4
2268,679,ax,O,0
2269,679,033271,O,0
2270,680,89913854,O,0
2271,681,j,O,0
2272,682,cash,O,0
2273,683,receipt,O,0
2274,683,no,B-ADD,3
2275,683,cs180126874,O,0
2276,683,dale,O,0
2277,683,18012018,B-TIM,5
2278,684,thn,O,0
